ROI_ID,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143
1,0,0,0,0,0,0,0,0,6.874628889e-05,0,0.0001223562576,3.979730172e-05,0.02296717092,0.03895768523,0.000891642936,3.341276533e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07636728138,0.0009176639724,0.0007956795162,4.296354382e-05,0.0002174565452,7.184970309e-05,0.0001581926917,3.112109698e-05,0.0002124995808,0,0.0004848670796,0,0,0,0,0,0.0002122128353,0,0,0,0,0,0,0.0002389332658,2.313562618e-05,0.0007653785869,0,0,0.0001741736342,0.588046968,1.959773726e-05,7.789370284e-05,0,0,0,0,0,0,3.711625823e-06,7.584686682e-05,0.01335403137,0.2269131839,0.0006768761668,0.0007634942303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,0,0,0,0,0,0,0,0,0,0,3.255923002e-05,0,0.01433046814,0.009753922001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01935536601,0.002355449833,0.0008062194102,0.002380952472,0,0.002380952472,0,0,0.0001147882795,0,0,0,0,0,0,0,0,0,0,0,0,4.92685358e-05,0,0,0,0.0005255140131,0,0,0.0002552494116,0.4408416152,0,0,3.013013838e-06,0,0,0,0,0,0,0,0.01351964381,0.2398781031,0.002577068983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,0,0,0,4.817547392e-07,1.69867817e-05,0,0,1.931762426e-06,0.0001998271327,5.006285937e-05,0.0001705869363,7.083462697e-05,0.01648249477,0.01434052829,0.0002749096893,0.0001247702894,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05974339321,0.006915024016,0.004624864552,0.0003632436274,0.001009513042,0.000343881984,0.000315475947,0.0001555978815,0.0004970852169,0,0,3.537339944e-05,0.0001100775698,0,0.0002218222071,0,0.002515611239,0,1.36816916e-05,7.72052008e-05,0,0.0001030713029,0,0.001948362682,0.0001925792458,0.0009628807893,0,0,0.0004858529428,0.6446008086,7.092290616e-05,8.678071026e-05,1.946896191e-05,0,0,5.526537279e-05,4.235651068e-05,0,1.314539713e-05,0.006167994812,0.024412347,0.2875599861,0.002796615474,0.001873790636,0,0,0,4.982334758e-06,0.0001358244335,0,0,0,0,0,0,2.131298061e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,1.260755471e-05,0,0,0,0,0,0,0,0,0,3.046349661e-07,0,0,0,0,0,7.858534445e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,0,0,4.817547392e-07,0,0,0,0,1.399713256e-06,7.327883941e-05,0,0.0001433958678,2.778224189e-05,0.007483711001,0.006749919616,0.001049556537,2.165756632e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03861709312,0.01083755307,0.009373547509,0.004565111361,0.003272288246,0,0.0008635221748,0.0005517055397,0.005950840656,0,0,0,0,0,0,0,0.002162677469,0,0,0,1.917010013e-05,0,0,0.002281863708,0.0008246097714,0.00149804703,0,0,0.0004301661684,0.5960940719,0.002131190849,0.001608627499,9.186576062e-05,0,0,0.0001368244702,0,0,0,0.002809299622,0.03966415301,0.3028618097,0.00487974938,0.001855614595,0,0,0,0,0.0002926008601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,0,0,1.69867817e-05,0,0,0,0,0,0.0001947823039,0,0.0004713130766,0.0001839662,0.03042082302,0.07771883905,0,0.0001556999632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1012644917,0.0008000452071,0.0009913704125,0.0001351879182,5.341327324e-06,0,0.0002236747532,3.548778113e-05,0.000283142057,0,0,0,0,0,0,2.416959796e-05,0.0004775839043,0,0,1.252429684e-05,0,0,0,0.0009965387871,0,0.002142741112,0,0,0.001214448479,0.7067623734,0,1.369879556e-05,0,0,0,0,3.649196151e-05,0,0,0.0001988263539,0.02041821741,0.2746376097,0.001324321609,0.004571445286,0,0.0008312923019,0,0,1.755828816e-05,0.0001490169088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,0,0,0,0,0,0,0,6.307158401e-06,0.00186127075,0.001302159973,0.0001762467145,0.0001436448802,0.02121831849,0.007180121727,0,0.0003018988064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02587899379,0.006456040312,0.01148311701,0.001211690134,0.00468143262,0.006407575682,0.00152919523,0.0007542428211,0,0,0,0,0,0,0,0,0.006336410064,0,0,0.0003390237689,0,0,0,0.006578397006,0.002380952472,0.002774564316,0,0,0.001342402422,0.6334533691,0,0,0.006238965318,0,0,0.004761904944,0,0,0,0.01014026161,0.03875034302,0.2700090408,0.004618298262,0.002380952472,0,0,0.001259337296,0,0.002607458737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0001643905271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,0,0,0,0,0,0,0,0,0.00460597733,0,0.0002571268415,0,0.02129698358,0.007620713674,4.721416644e-06,0.0002807424462,0,0,0,0,0,0,0,0,0,0,0.002380952472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03316196799,0.005116676446,0.01585236005,0.003761966247,0.006049706135,0.002380952472,0.00530724274,0.003138402011,0.0009171176935,0,0.002380952472,0,0,0,0,0,0.01027785148,0,0,0,0,0.004710232373,0,0.007142857648,0,0.01474717818,0,0,0.0002228933445,0.6005301476,0.0008180861478,0,0,0,0,0.001385390642,0,0,0,0.0006074334378,0.0405658409,0.2970074415,0,0.0001200875704,0,0,0,0.001135243336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,0,0,1.931762426e-06,1.399713256e-06,0,6.307158401e-06,0,0,0.0001333947439,2.511430466e-05,0.0001941263763,3.197935803e-05,0.0118494099,0.00670478493,8.061553672e-05,3.675580228e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.848336615e-05,0,0,0,0,0,0,0,0,0,0,0,0,0.04809036106,0.01078428607,0.008309707977,0.0009848382324,0.00065930048,0.0006350893527,0.001454059617,0.0002083823638,0.0006875483086,0,0,0.000143404628,0.00260450202,0,0,0,0.003035038244,0,0,3.928609658e-05,2.173043322e-05,0.000573610072,0,0,0.0003000864526,0.002244834555,0,0,0.001100264606,0.6706510782,0.0006650863797,0.00117277354,5.909630636e-05,0.0002462991106,0,0.000317146827,0,0,0,0.00252447417,0.03711973876,0.3241991401,0.005356037058,0.006311811972,0.000120945384,0,2.160325676e-05,0,0.0003142978821,4.497273403e-05,0,0,0,0,0,2.457073606e-05,0,2.975053349e-06,8.95435187e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8224116e-05
9,6.874628889e-05,0,0.0001998271327,7.327883941e-05,0.0001947823039,0.00186127075,0.00460597733,0.0001333947439,0,3.157414085e-06,0.0005716655869,9.112453699e-05,0.005928865634,0.04075704888,0.0008290382102,9.699167276e-05,4.764871392e-06,0,0,0,0,0,0.0002646145585,0,0,0,1.89071925e-05,2.113812479e-05,6.603379734e-05,1.14459508e-05,1.474686269e-05,1.60872878e-05,0,0,6.647108421e-06,1.644397162e-05,0,0,0,0,0,0,0,0.07663004845,0.006102753337,0.009844193235,0.001260071527,0.002642748179,0.002285532653,0.001378134708,0.0006599994958,0.008446174674,0.0005908893072,9.276582568e-05,0.0001498810598,0.0001118395157,1.33538324e-05,3.411960643e-05,2.089692998e-06,0.003117256332,0.0001699080458,0.000121465142,0.0004053217708,5.067247548e-05,0.0001817772718,1.76419926e-05,0.009937563911,0.0008277635789,0.005520978477,2.906665031e-05,2.196915148e-06,0.008446698077,0.8318529129,0.001677171444,0.0008746786625,0.000176552523,0.0001941016963,4.328848809e-05,0.000205491102,0.0002317002945,1.599413918e-05,0.0003303766716,0.006584280171,0.083802782,0.5766641498,0.01937697269,0.004097867291,0.000106091662,0.0004183683195,9.784426766e-06,2.170171319e-05,0.001250687754,0.0003317765077,0.0003437210398,0.0007439744077,0.0004011456913,0.0003214670287,0.0003775717341,0.0001489233837,0.001584144309,0.0003795540833,0.0002899695537,0.0001128213989,0.0005995965912,3.00588672e-05,3.267879219e-05,1.818209239e-05,2.189186853e-05,0.0004795079876,0.000116500727,0.0001966799027,0,0.0001330196101,0.0001817520824,0,1.956116466e-05,4.096319753e-05,0.0001389432,4.161052857e-05,4.423133942e-05,2.006662726e-06,3.465291229e-05,1.136513788e-06,0.0002158194984,0.0005110003403,0.0002174662077,0.0002274994476,0,0.0003280814271,0.000139136595,0.0001308723731,0,0.0007742657908,0.000213799125,0,0,5.109498306e-05,2.451404544e-05,3.448285497e-06,1.400189194e-05,7.31467162e-06,0.000238781693,0.0002346785768
10,0,0,5.006285937e-05,0,0,0.001302159973,0,2.511430466e-05,3.157414085e-06,0,4.702333626e-06,9.21504693e-07,0.0019564752,0.01475607883,0,1.017506293e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03044394962,0.01065037586,0.003777409205,0.001920482959,0.007269795053,0.002424325561,0.001696166699,0.001327714184,0.001654214808,0,1.722814159e-05,5.496948688e-06,5.108275582e-05,0,0,0,0.0008164609317,0,0,6.100933751e-05,0,7.347708788e-07,0,0.0006338150706,0.0002419258672,0.0003626630933,0,0,0.0001635921944,0.6203849912,5.840913946e-05,0.0001931350416,5.147023217e-07,2.444664233e-06,0,9.432837032e-06,0,0,0.0002765860118,0.0006747423322,0.02159974538,0.5020828247,0.004268554971,2.754343768e-05,1.36739834e-06,7.833768905e-07,5.906441061e-07,0,0,0,0,0,0,0.001014057663,0,0,0,0,0.001511364942,0,0,0,0,0,0,0,0,0,0,0.0001130341989,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
