ROI_ID,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143
1,0,1.169640018e-05,0.0007063716184,0.0001732381352,0.007568497211,0.03386871517,0.0006739514647,0.0003061507887,0.0003285169078,9.234644676e-05,0.001004554797,0.001044009929,0.0007148015429,0.003808997804,0.008205425926,0.0004487038823,3.224487955e-05,0.0001439779589,8.364975656e-05,8.855589112e-05,3.196714897e-05,8.050828001e-06,8.617393178e-06,0,4.211232954e-05,1.672724648e-05,0.0001655299129,0,0,9.249550203e-06,0,0,8.714008436e-05,0,0,0,0,0,0,0,0,0,0,0.0006074174889,0.000464196899,0.0004474571615,0.0005845571868,0.0008309427649,0.0008600094006,0.001043202472,0.0006202627555,0.0005928169121,0.001214010408,0,0,3.387292236e-05,4.108144276e-05,0.0005226853536,7.535514305e-05,0.001981358044,0.0005699790199,0.0003936992725,0.001237675897,0.0008483629208,4.902431101e-06,4.136171265e-05,0.0002586917544,5.813980897e-05,0.0006439990248,0.0002478985989,4.098265345e-05,0.000173467226,0.001772799296,0.0005248805974,0.0004550557351,3.016025221e-05,0,5.552488801e-06,0,0.0005202037864,9.712614883e-06,0.001220008591,0.0002912293712,0.0009989633691,0.0008284443757,0.000601464475,7.83390642e-05,0,1.824749415e-05,8.184118087e-06,1.162100762e-05,0.0007071166765,0.001107050688,0.1076050848,0.008984064683,0.02078546211,0.002376634628,0.003098632209,0.007778281346,0.005669232458,0.001717758249,0.001504056156,0.01481339429,0.002383328741,0.001116222702,0.0005708445678,3.99847886e-05,8.625395822e-06,0.03231231123,0.0005169802462,0.0006823185831,0.0001444608351,0.0003545970249,9.150539699e-05,0.001589147723,3.292304245e-05,0.003837762633,0.07064214349,0.0004781622847,2.40065765e-05,2.746048995e-05,0.0001203776264,1.706509829e-05,0.008278878406,0.9546254873,0.1738592237,0.0005732239806,0.0005404246622,0.001148705138,0.0006705755368,0.6228717566,0.04293550178,0.02901854925,0.003924219869,0.006250040606,0.0003457982675,0.0007228421164,0.0003966145741,2.073908945e-05,0.0005369999562,3.757259037e-05,0.001725746784,0.0009037270211
2,1.169640018e-05,0,5.42432781e-06,1.104723765e-06,0.003025976708,0.01271221042,2.556933759e-05,2.970099194e-05,4.428867396e-05,0,4.296305633e-05,0,0,0,5.818686623e-05,5.367094127e-05,0,0,0,0,0,0,0,0,2.080087688e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001290482935,0.002380952472,0,0,0,0,0,0,0,0,3.680810187e-05,0,0,0,0.001080911723,0.0002267177333,0,0,0,0,9.180611232e-05,0,0,1.861439159e-05,0.0004509973223,0.0009804858128,0.0006209788262,0,0,0,0,5.956099994e-05,0,0.0008657291764,0,0,0,0,0,0,0,0,0,0,0.0004148505104,0.06799903512,0.009735192172,0.01338147558,0.004165303428,0.006770860404,0.007712411694,0.002193362685,0.00198060926,0.001681175083,0.002381973667,4.997701035e-05,5.200701344e-05,2.146327824e-05,4.744505532e-06,0,0.00640342664,8.9885536e-05,0.000438683026,0,0.0002065473818,2.628697803e-05,1.233471357e-05,2.762234999e-06,0.0004751948291,0.009417479858,6.420354566e-06,0,2.31944e-06,0,3.97880649e-06,8.784576494e-06,0.8385563493,0.02671365999,0.0002434070775,4.819413789e-06,0.0009071204695,0,0.4106327295,0.006523909513,0.003407542128,0.001134401304,0.0001090708611,3.838508292e-06,0,4.802662261e-06,2.032665861e-06,1.746108683e-05,9.98383166e-06,0.0002344945096,0.0001176430305
3,0.0007063716184,5.42432781e-06,0,3.504745473e-05,0.05146378279,0.02429684065,6.937997387e-05,0.0007874945295,0.0004026817624,2.947754911e-05,0.0005487887538,0.0001720012369,0.001005639555,0.0003695354098,0.0001957612985,0.0004929605057,0.0001712673693,0.0001017924078,0.000115774681,1.554164373e-05,6.208127161e-05,0,0,0,0,0,3.214610479e-05,0,0.0001682768489,0,0,0,0,0,0,0,0,0,0,0.001424377784,0,0,0,0.001313684741,0.0001086387274,0.0002258120658,0.0005975572276,0.001844680286,0.0005375912297,0.000811729522,0.001139202039,0.00115218421,0,0,0,0,0,0.0001815993164,2.853920159e-05,0.0006642605877,0.0002443775011,0.0002488535829,0.001445095055,0.0008785325335,0,2.79234082e-05,0.0003416257678,0.0004278289562,0.0004536308115,0.0001565432613,1.405991588e-05,1.823107777e-05,0.0003994227445,0.0009403433651,0.0007722191513,0,0,2.927984497e-05,3.472657045e-05,0.0008973256918,3.651181942e-06,0.0009907797212,0,0.0002190408268,0.0004643881693,0.0006583725917,0.0001604332501,0.0001587335137,8.911131772e-06,5.809358754e-06,0,0.001766497619,0.0008497258532,0.08116344362,0.006110693794,0.01438035257,0.00194101152,0.002518486697,0.006339697167,0.003387823934,0.001641955925,0.001150659518,0.00396462623,0.0001684235613,0.000113860071,0.0001947205456,1.172363682e-05,5.027806765e-06,0.01350827143,0.0002429529704,0.0005466126604,4.721640653e-05,0.0003245236294,7.717761036e-05,0.0004500796204,1.159515705e-05,0.00130981009,0.03660200164,8.850502491e-05,5.867618711e-06,1.766578134e-05,8.40681314e-05,6.753304206e-06,0.0001216893361,0.9193885326,0.07014588267,0.0003777079401,0.0002592820383,0.000881910848,0.0009194066515,0.5192821622,0.01931478456,0.007737260312,0.001963252667,0.0004432187416,5.419600348e-05,3.520432438e-05,3.826036846e-05,1.161804266e-05,0.0001441458298,2.528784535e-05,0.00113254704,0.0008390092989
4,0.0001732381352,1.104723765e-06,3.504745473e-05,0,0.008145486005,0.009415214881,0.0002570674405,5.827840505e-05,0.0001241097925,0,0.0001036279282,3.459154686e-05,0.0005781357177,0.0003537342709,0.0003512193507,9.355174552e-05,4.055418685e-06,0,0,0,0,0,0,0,0,2.860965878e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.526945072e-05,0,0.001094915671,0.002710863715,0.0005142168957,0.0002179842122,0.000212458428,0.001207560184,0.0005706966622,0,0,0,0,0,0.000127729727,1.711762161e-05,0.004964445718,0,0.00149939477,0.002000259236,0.0007764753536,0,1.525933658e-05,0,0.0001419079053,0.0001909600687,0,0,0,0,0.001341996249,0.003542504041,0,0,0,0,0.0003026866179,0,0.001646826626,0,0,0.0001086255579,0,0.002380952472,0,0,5.027972293e-05,0,0,0.002041588537,0.07631831616,0.02043572627,0.04772553965,0.008840604685,0.01326389704,0.01597932912,0.007070385385,0.003111607628,0.002254439984,0.002734786831,0.0003354168439,9.209750715e-05,7.0018119e-05,5.031124147e-06,0,0.01746488176,4.375342178e-05,0.0005840012454,6.784434663e-05,0.0002687514061,5.817845158e-05,0.000232850929,1.090181399e-06,0.001977648353,0.02742821537,3.690042649e-05,7.61353067e-06,9.021900951e-06,9.761894034e-06,4.622762901e-07,0.002524155658,0.8528245687,0.06250068545,0.0007349762018,0.0001168106755,0.001181594329,0.0007480434142,0.4618635178,0.01482002344,0.007533446886,0.001755531412,0.001414060243,8.367402916e-05,0.0004840817419,0.0001529721485,1.077621346e-05,0.0001280940196,0,0.000714525755,0.0009439160931
5,0.007568497211,0.003025976708,0.05146378279,0.008145486005,0,0.2264434397,0.09343139827,0.00693372963,0.01163906325,0.0166186709,0.01740758866,0.03009068966,0.01569821127,0.03362506256,0.02734874561,0.01862370968,0.01844823919,0.002463638084,0.003992925398,0.006939689163,0.006252254825,0.008471814916,0,0.002183165634,0.005518449005,0.002420225414,0.00122619234,0.001066180062,0.003104711883,0.001680061803,0.002800167073,0.001873954199,0.003457613522,0.002380952472,0.00292937248,0.002215604298,0.00414527487,0,0,0.004761904944,0,0,0,0.0161032062,0.01407017652,0.01769035123,0.01872895658,0.01736911573,0.01781631261,0.0180951301,0.01737200096,0.01032986864,0.004241534509,0.003313649446,0.00297787576,0.00100230833,0.003778441809,0.007285194937,0.01339227706,0.01050392352,0.002494595479,0.005117022432,0.0132392142,0.01023005694,0.01481370907,0.007448230404,0.006840143353,0.00416930113,0.01014729682,0.0137605574,0.01200567558,0.01961575076,0.01822712459,0.001820311998,0.009957243688,0.02548318729,0.009569416754,0.01723734103,0.01210240833,0.01666913927,0.03046019934,0.01341477502,0.004568004981,0.01298682205,0.01230417378,0.01250852831,0.006311431061,0.003294043941,0.0416912064,0.03024890274,0.02007976174,0.022163352,0.01257719845,0.2713599503,0.05333516374,0.0478220135,0.04722327366,0.04028512537,0.05278504267,0.08997773379,0.05524317175,0.06087586656,0.1411100775,0.07707571238,0.06661075354,0.04708589613,0.00396409072,0.002215328161,0.1880989075,0.04852929711,0.0339612104,0.02463739552,0.01998161152,0.008251915686,0.09634520859,0.00852744747,0.1035879925,0.1886746585,0.06452295184,0.02169138752,0.1516984254,0.02753901668,0.01927111298,0.07224743813,0.9617758989,0.3323661685,0.02106325515,0.1003232598,0.08581331372,0.0698197633,0.7391264439,0.2265463024,0.2046636939,0.0682092756,0.07450699061,0.06874460727,0.137509793,0.04874771461,0.06329700351,0.06791350245,0.02677954175,0.1248432919,0.0886073485
6,0.03386871517,0.01271221042,0.02429684065,0.009415214881,0.2264434397,0,0.009672128595,0.01037104707,0.03116159514,0.007616252638,0.0156157203,0.007912566885,0.04812031612,0.006637190934,0.004634885583,0.006758864969,0.008426425979,0.002812444698,0.01141881291,0.00950553827,0.006514585111,0.001753723249,0.00331764482,0.002987025771,0.0100162942,0.006882670801,0.002380952472,0.002380952472,0,0.01370753814,0.0004340203304,0.00347356149,0,0,0,0.002380952472,0.002380952472,0,0,0,0,0,0,0.02993378229,0.02991919592,0.01484607812,0.02802435122,0.03704563528,0.06267414242,0.02714874782,0.0599250868,0.04250092804,0.003897606861,0.002380952472,0,0,0,0.01762081124,0.02106521465,0.009346898645,0.004761904944,0.02352097258,0.04014497995,0.0403046757,0.008053259924,0.01408042852,0.008427854627,0.01345395949,0.03208925575,0.02578229457,0.02733226307,0.003745872993,0.01450650394,0.02060442232,0.03466458619,0.0036762245,0.01190476213,0,0.007757300511,0.03210555017,0.02263075113,0.04359668866,0.01445467956,0.008553034626,0.009672368877,0.01336870063,0.006257460918,0.002380952472,0.01862654649,0.02654322237,0.007877867669,0.05260470137,0.03062760644,0.5212712884,0.1067590863,0.1749013513,0.04902851582,0.06375177205,0.1767701358,0.09305600077,0.05045014992,0.06686946005,0.1271750778,0.06551174074,0.1122596785,0.137740463,0.02897666022,0.009356796741,0.261051327,0.07405604422,0.04697975144,0.02257573418,0.03909280151,0.02558210492,0.1748225838,0.05639671907,0.1286941916,0.3490688503,0.09939359128,0.02203086577,0.1248015463,0.0124306418,0.04296650738,0.04939420521,0.9915211201,0.4575108886,0.05145822093,0.1403556615,0.08027257025,0.06825180352,0.7943252921,0.2438226491,0.1883335114,0.1013256535,0.186636135,0.1244595423,0.0788866058,0.06399764121,0.05438186228,0.1237620339,0.02896352299,0.1706459522,0.08848606795
7,0.0006739514647,2.556933759e-05,6.937997387e-05,0.0002570674405,0.09343139827,0.009672128595,0,0.001178866136,0.0004151555477,0,0.0001501898369,0.002191562904,0.0002165558399,0.0001427412499,0,0.000236642969,0.001347580925,0,0,0,0,0,0,0,0,0,0.001350586419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001684000017,0,0,0.0006964312633,0,0,0,0,0,0,0.004761904944,0,0,0.002380952472,0.004761904944,0.01533940155,0.01015913766,0,0,0,0,0,0.002380952239,0.002380952472,0,0.0003286921419,0.002380952472,0.003287649481,0,0,0,0.002380952472,0.001677749911,0,0.005523077678,0.002380952472,0,0,0,0,0,0,0,0,0.002380952472,0.01496807765,0.1485870183,0.02815952338,0.03967871517,0.01945165917,0.01522466727,0.01190441195,0.0318980962,0.02539054863,0.01262294035,0.02556473948,0.002380952239,0.01321546268,0.01119990367,0.005849269684,0,0.08408170193,0,0.01544398628,0,0.0009340976248,0.004333703313,0.02223912813,0.0008720952319,0.02759594657,0.0643388629,0.004358658567,0.001428815071,0,0,0,6.969311016e-06,0.9178522825,0.1816421896,0.009201477282,0.004792132415,0.002234912477,0.000168448154,0.6605010629,0.04950747266,0.04321746156,0.03299114853,0.0007930775755,0.0005649121013,4.420335245e-06,2.336677426e-05,0.0001213741052,0.01360357553,0,0.0009143601637,0.0001682030706
8,0.0003061507887,2.970099194e-05,0.0007874945295,5.827840505e-05,0.00693372963,0.01037104707,0.001178866136,0,0.0003457861894,0,0.0009743212722,0.0003777208622,0.001027643797,0.0006162487553,0.0001077052148,0.0001597678638,2.749755913e-05,0,4.732537491e-05,2.617566315e-05,1.256901578e-05,0,0,0,0,5.096786481e-06,0,0,0,5.235060144e-06,0,0,0,0,0,1.145981696e-05,0,0,0,0,0,0.0001052370353,0,0.003529370995,0.00422782544,0.001565663028,0.00196861825,0.001759477775,0.002640290419,0.002681246027,0.001673827763,0.001948388643,0.001164796762,0.0002960724523,5.554021845e-05,0,0.0001905331301,0.001167367212,0.0001423932117,0.001014832873,0,0.001857483876,0.00212822156,0.001847692649,4.100168735e-05,1.47919709e-05,0.0005425894633,0.0001463010267,0.0006736232899,0.0006556589506,2.778968155e-05,9.21740957e-06,0.0003836837714,0.0004534393956,0.0006704322295,0.0002458015806,0.0001532456954,3.207286863e-05,2.380862861e-05,0.001368939527,8.551810606e-05,0.001884722733,0.0004850751138,0.001124281902,0.001326879486,0.001007089159,0,0,0.001057633082,0.0001228120818,0,0.002536972752,0.001402820926,0.09046401083,0.01011580974,0.03181904554,0.002343567321,0.003256142605,0.01170687005,0.005427835509,0.001632720116,0.001796686323,0.01404186897,0.001635571127,0.001455936464,0.001509886933,3.768557144e-05,1.467828588e-05,0.03868865222,0.0007325664628,0.0009395059897,0.0002756436879,0.0007349723601,0.0001592235785,0.003684912575,7.68538157e-05,0.005664843135,0.08236403763,0.002099867212,0.000229937039,0.0003587964457,0.0001713936945,7.885872765e-05,0.006317432038,0.963252604,0.21124731,0.001275575487,0.002626685658,0.001265966916,0.001815055264,0.6342000365,0.05343832821,0.03283759952,0.004700698424,0.01671212539,0.002322165295,0.002935716417,0.00218801247,0.0001300899748,0.002126145642,9.756744112e-05,0.003929781262,0.001402012422
9,0.0003285169078,4.428867396e-05,0.0004026817624,0.0001241097925,0.01163906325,0.03116159514,0.0004151555477,0.0003457861894,0,0,9.954834468e-07,5.145146588e-06,0,0,0,9.99856411e-07,2.299794505e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.751291155e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.09163399786,0.00492626382,0.0035864315,0.0009535643039,0.0007468403201,0.0003511042742,0.003094490152,0.0004078550555,0.000193028478,0.002270548837,0.0001909149287,0.0003210009017,0,5.670930841e-05,4.295667168e-06,0.004361967556,2.022995432e-05,0.0001449354022,0,3.405731331e-05,1.335340403e-05,4.012223872e-05,0,0.000393301656,0.0283678025,0.0001038227856,0,0,0,0,0.004353077617,0.7951691747,0.02042433433,9.328503438e-06,1.327084192e-05,3.83774277e-05,1.084388987e-05,0.3534357846,0.00336979283,0.004247029778,0.00105897733,0.005463886075,0.0002687142405,1.338127549e-05,0.0001609366445,0,6.26537485e-06,0,0.00020693634,1.414152212e-05
10,9.234644676e-05,0,2.947754911e-05,0,0.0166186709,0.007616252638,0,0,0,0,0,0,3.413900777e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05820224062,0.007852186449,0.007116313558,0.003167907707,0,0,0.002625188557,0.00106988335,0.0008194177062,0.001021694741,0,0.0002005622955,9.118939488e-05,0,0,0.007316223346,0,0.0004114465555,0,0,0,7.010814443e-05,0,0.0003098489251,0.01026877761,0,0,0,0,0,0,0.679074347,0.01533682272,0.001199567458,0,0,0.0003583279613,0.2982523739,0.001700982335,0,0.0003646239638,0.0003104137722,0,0,0,0,0,0,0.0003556885058,5.000436795e-05
